university,academic_year,programme,degree_level,fee_status,fee_gbp,source,notes,course_code,extraction_date
LSE,2025/26,MSc in Mathematics and Computation,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742953
LSE,2025/26,MSc in Media and Communications (All streams),MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742956
LSE,2025/26,MSc in Media and Communications (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742957
LSE,2025/26,"MSc in Media, Communication and Development",MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742960
LSE,2025/26,"MSc in Media, Communication and Development",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742961
LSE,2025/26,MSc in Operations Research and Analytics,MSc,home,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742968
LSE,2025/26,MSc in Operations Research and Analytics,MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742969
LSE,2025/26,MSc in Organisational and Social Psychology,MSc,home,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742972
LSE,2025/26,MSc in Organisational and Social Psychology,MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742973
LSE,2025/26,MSc in Philosophy and Public Policy,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742976
LSE,2025/26,MSc in Philosophy and Public Policy,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742977
LSE,2025/26,MSc in Philosophy of Economics and the Social Sciences,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742981
LSE,2025/26,MSc in Philosophy of Economics and the Social Sciences,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742981
LSE,2025/26,MSc in Philosophy of Science,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742984
LSE,2025/26,MSc in Philosophy of Science,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742985
LSE,2025/26,MSc in Political Economy of Europe in the World,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742989
LSE,2025/26,MSc in Political Economy of Europe in the World,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742989
LSE,2025/26,MSc in Political Economy of Late Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742993
LSE,2025/26,MSc in Political Economy of Late Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742993
LSE,2025/26,MSc in Political Science (All streams),MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742997
LSE,2025/26,MSc in Political Science (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742997
LSE,2025/26,MSc in Political Sociology,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743000
LSE,2025/26,MSc in Political Sociology,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743001
LSE,2025/26,MSc in Political Theory,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743004
LSE,2025/26,MSc in Political Theory,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743004
LSE,2025/26,MSc in Politics and Communication,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743007
LSE,2025/26,MSc in Politics and Communication,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743008
LSE,2025/26,MSc in Public Policy and Administration (Both streams),MSc,home,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743016
LSE,2025/26,MSc in Public Policy and Administration (Both streams),MSc,overseas,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743016
LSE,2025/26,MSc in Quantitative Methods for Risk Management,MSc,home,23300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743020
LSE,2025/26,MSc in Quantitative Methods for Risk Management,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743020
LSE,2025/26,MSc in Real Estate Economics and Finance,MSc,home,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743024
LSE,2025/26,MSc in Real Estate Economics and Finance,MSc,overseas,35500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743024
LSE,2025/26,MSc in Regional and Urban Planning Studies,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743028
LSE,2025/26,MSc in Regional and Urban Planning Studies,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743028
LSE,2025/26,MSc in Regulation,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743031
LSE,2025/26,MSc in Regulation,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743032
LSE,2025/26,MSc in Social Anthropology (All streams),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743043
LSE,2025/26,MSc in Social Anthropology (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743043
LSE,2025/26,MSc in Social Innovation and Entrepreneurship 6,MSc,home,35000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743046
LSE,2025/26,MSc in Social Innovation and Entrepreneurship 6,MSc,overseas,35700.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743047
LSE,2025/26,MSc in Social Research Methods,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743050
LSE,2025/26,MSc in Social Research Methods,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743051
LSE,2025/26,MSc in Social and Cultural Psychology,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743035
LSE,2025/26,MSc in Social and Cultural Psychology,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743036
LSE,2025/26,MSc in Social and Public Communication,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743039
LSE,2025/26,MSc in Social and Public Communication,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743039
LSE,2025/26,MSc in Societal and Environmental Psychology,MSc,home,20900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743054
LSE,2025/26,MSc in Societal and Environmental Psychology,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743055
LSE,2025/26,MSc in Sociology,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743057
LSE,2025/26,MSc in Sociology,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743058
LSE,2025/26,MSc in Statistics (All streams except Financial Statistics streams),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743061
LSE,2025/26,MSc in Statistics (All streams except Financial Statistics streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743062
LSE,2025/26,MSc in Statistics (Financial Statistics - both streams),MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743065
LSE,2025/26,MSc in Statistics (Financial Statistics - both streams),MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743066
LSE,2025/26,MSc in Strategic Communications and Society,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743069
LSE,2025/26,MSc in Strategic Communications and Society,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743069
LSE,2025/26,MSc in Theory and History of International Relations,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743072
LSE,2025/26,MSc in Theory and History of International Relations,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743073
LSE,2025/26,MSc in Urbanisation and Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743076
LSE,2025/26,MSc in Urbanisation and Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743076
LSE,2025/26,Master of Public Policy (MPP),MPP,home,43100.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743011
LSE,2025/26,Master of Public Policy (MPP),MPP,overseas,43100.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743012
Oxford,2020/21,Ancient & Modern History,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005000,005000,2025-09-16T18:55:31.555285
Oxford,2020/21,Ancient & Modern History,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005000",005000,2025-09-16T18:55:31.555291
Oxford,2020/21,Archaeology & Anthropology,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005010,005010,2025-09-16T18:55:31.555295
Oxford,2020/21,Archaeology & Anthropology,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005010",005010,2025-09-16T18:55:31.555298
Oxford,2020/21,Biology,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: UA_GE1,UA_GE1,2025-09-16T18:55:31.555301
Oxford,2020/21,Biology,BA,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: UA_GE1",UA_GE1,2025-09-16T18:55:31.555303
Oxford,2020/21,Biomedical Sciences,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005595,005595,2025-09-16T18:55:31.555308
Oxford,2020/21,Biomedical Sciences,BA,overseas,28330.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005595",005595,2025-09-16T18:55:31.555309
Oxford,2020/21,Chemistry,MChem,home,9250.0,Oxford official - FeeRates.csv,Course code: 005640,005640,2025-09-16T18:55:31.555312
Oxford,2020/21,Chemistry,MChem,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005640",005640,2025-09-16T18:55:31.555314
Oxford,2020/21,Classical Archaeology & Ancient History,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005030,005030,2025-09-16T18:55:31.555316
Oxford,2020/21,Classical Archaeology & Ancient History,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005030",005030,2025-09-16T18:55:31.555318
Oxford,2020/21,Classics & English (3 Year),BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005040,005040,2025-09-16T18:55:31.555320
Oxford,2020/21,Classics & English (3 Year),BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005040",005040,2025-09-16T18:55:31.555322
Oxford,2020/21,Classics & English (4 Year),BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005050,005050,2025-09-16T18:55:31.555323
Oxford,2020/21,Classics & English (4 Year),BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005050",005050,2025-09-16T18:55:31.555326
Oxford,2020/21,Classics & Modern Languages,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: BA Classics and Modern Languages,BA Classics and Modern Languages,2025-09-16T18:55:31.555328
Oxford,2020/21,Classics & Modern Languages,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: BA Classics and Modern Languages",BA Classics and Modern Languages,2025-09-16T18:55:31.555330
Oxford,2020/21,Classics with Oriental Studies,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005810,005810,2025-09-16T18:55:31.555332
Oxford,2020/21,Classics with Oriental Studies,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005810",005810,2025-09-16T18:55:31.555334
Oxford,2020/21,Computer Science,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005080,005080,2025-09-16T18:55:31.555336
Oxford,2020/21,Computer Science,MCompSci,home,9250.0,Oxford official - FeeRates.csv,Course code: 005650,005650,2025-09-16T18:55:31.555339
Oxford,2020/21,Computer Science,BA,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005080",005080,2025-09-16T18:55:31.555337
Oxford,2020/21,Computer Science,MCompSci,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005650",005650,2025-09-16T18:55:31.555340
Oxford,2020/21,Computer Science & Philosophy,MCompPhil,home,9250.0,Oxford official - FeeRates.csv,Course code: 005655,005655,2025-09-16T18:55:31.555342
Oxford,2020/21,Computer Science & Philosophy,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: xx5655,xx5655,2025-09-16T18:55:31.555345
Oxford,2020/21,Computer Science & Philosophy,MCompPhil,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005655",005655,2025-09-16T18:55:31.555343
Oxford,2020/21,Computer Science & Philosophy,BA,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: xx5655",xx5655,2025-09-16T18:55:31.555346
Oxford,2020/21,Earth Sciences,MEarthSci,home,9250.0,Oxford official - FeeRates.csv,Course code: 005660,005660,2025-09-16T18:55:31.555348
Oxford,2020/21,Earth Sciences,MEarthSci,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005660",005660,2025-09-16T18:55:31.555349
Oxford,2020/21,Economics & Management,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005090,005090,2025-09-16T18:55:31.555351
Oxford,2020/21,Economics & Management,BA,overseas,30030.0,Oxford official - FeeRates.csv,"Social Sciences group, Course code: 005090",005090,2025-09-16T18:55:31.555353
Oxford,2020/21,Engineering Science,MEng,home,9250.0,Oxford official - FeeRates.csv,Course code: 005700,005700,2025-09-16T18:55:31.555355
Oxford,2020/21,Engineering Science,MEng,overseas,36065.0,Oxford official - FeeRates.csv,"STEM group, Course code: 005700",005700,2025-09-16T18:55:31.555360
Oxford,2020/21,English & Modern Languages,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: BA English and Modern Languages,BA English and Modern Languages,2025-09-16T18:55:31.555362
Oxford,2020/21,English & Modern Languages,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: BA English and Modern Languages",BA English and Modern Languages,2025-09-16T18:55:31.555364
Oxford,2020/21,English Language & Literature,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005120,005120,2025-09-16T18:55:31.555366
Oxford,2020/21,English Language & Literature,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005120",005120,2025-09-16T18:55:31.555368
Oxford,2020/21,European & Middle Eastern Languages,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: BA European and Middle Eastern Languages,BA European and Middle Eastern Languages,2025-09-16T18:55:31.555369
Oxford,2020/21,European & Middle Eastern Languages,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: BA European and Middle Eastern Languages",BA European and Middle Eastern Languages,2025-09-16T18:55:31.555371
Oxford,2020/21,Experimental Psychology,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005130,005130,2025-09-16T18:55:31.555373
Oxford,2020/21,Experimental Psychology,BA,overseas,28330.0,Oxford official - FeeRates.csv,"Social Sciences group, Course code: 005130",005130,2025-09-16T18:55:31.555375
Oxford,2020/21,Fine Art,BFA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005560,005560,2025-09-16T18:55:31.555377
Oxford,2020/21,Fine Art,BFA,overseas,30030.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005560",005560,2025-09-16T18:55:31.555378
Oxford,2020/21,Geography,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005140,005140,2025-09-16T18:55:31.555380
Oxford,2020/21,Geography,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Social Sciences group, Course code: 005140",005140,2025-09-16T18:55:31.555382
Oxford,2020/21,Geology,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005150,005150,2025-09-16T18:55:31.555384
Oxford,2020/21,Geology,BA,overseas,36065.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005150",005150,2025-09-16T18:55:31.555385
Oxford,2020/21,History,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005251,005251,2025-09-16T18:55:31.555388
Oxford,2020/21,History,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Humanities group, Course code: 005251",005251,2025-09-16T18:55:31.555390
Oxford,2020/21,History & Economics,BA,home,9250.0,Oxford official - FeeRates.csv,Course code: 005261,005261,2025-09-16T18:55:31.555391
Oxford,2020/21,History & Economics,BA,overseas,27285.0,Oxford official - FeeRates.csv,"Social Sciences group, Course code: 005261",005261,2025-09-16T18:55:31.555393
